words,mash,vowel rt,consonant rt,ttr
AuAooOoeiJYASK,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
oeiOSiaJeJKSKA,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
KAISUKJIiEioau,1,0.35714285714285715,0.6428571428571428,0.7857142857142857
IEaiAOIKOeJaIU,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
USYAoSASAIeIOU,1,0.14285714285714285,0.8571428571428572,0.5714285714285714
JIeAYeYAUOKOOK,1,0.14285714285714285,0.8571428571428572,0.5714285714285714
YIIAJYuoKJIeeJ,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
oaSiAKYiAAoJEu,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
IuOUSYKiYAKAOA,1,0.14285714285714285,0.8571428571428572,0.6428571428571429
AuJoEKIOJiEiJE,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
JuKeeKEJUIIOoo,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
UJueiYJJiASSuu,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
YAaAiiKaAeUeeS,1,0.5,0.5,0.5714285714285714
oKAoAKuKYJiAoa,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
AEIAJYAoeJuoAe,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
IAuaJoYUAEeYaI,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
AEJYUeIAKuKJAo,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
SJKKuuuiJOiJEi,1,0.42857142857142855,0.5714285714285714,0.5
YIuAEuYYKoSUee,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
UJAaaoSOAuoYAA,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
oASIoIAOaIiuaA,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
OOoYiSuAiSooeo,1,0.5714285714285714,0.4285714285714286,0.5714285714285714
EJEiEuYYAJSYiU,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
JuaeuAAJUAoEAe,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
AYoIJISaAYYiJI,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
UIoSEKASAEIuaA,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
EUuaieIiUUAeKJ,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
JKiOJeJAAAaiJJ,1,0.2857142857142857,0.7142857142857143,0.5
OIoAeKuoKoSUAI,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
uUJeSuAIAeKSJi,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
SAiAiiJAoSuJUo,1,0.42857142857142855,0.5714285714285714,0.5
ISAaiIJAuSOioi,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
iauaSaiSeaJJoo,1,0.7142857142857143,0.2857142857142857,0.5
JeSJAKAIAYuAue,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
JoKoJAuiiKAiAe,1,0.5,0.5,0.5
UJKiKiOIEIuSUY,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
SaAoeJeJOoJAJa,1,0.42857142857142855,0.5714285714285714,0.5
ooooiuUoSuAiaA,1,0.7142857142857143,0.2857142857142857,0.5
aJoKIOOuAAIJiE,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
AUJAJAEJeoJYUY,1,0.14285714285714285,0.8571428571428572,0.5
oeuOAOOJKJiuSY,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
KIOKAEiJIEiAAO,1,0.14285714285714285,0.8571428571428572,0.5
KaAJKiaoauuaAE,1,0.5714285714285714,0.4285714285714286,0.5714285714285714
JOeSAuIOuOJAEi,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
YJYAOJJuYJYKao,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
AAoeSoJuJYYJii,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
aOoJJoOAaSSouo,1,0.5,0.5,0.5
ueeJoJUOAYuJoK,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
AKJJaUuJeIYaUa,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
AOaAuEiAEauiSY,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
SeJIIaeSeISUIU,1,0.2857142857142857,0.7142857142857143,0.42857142857142855
SaKYJuEJKoJIUA,1,0.21428571428571427,0.7857142857142857,0.7857142857142857
iAJJoJEiSaieaU,1,0.5,0.5,0.6428571428571429
EKSSeeOAiYiEIA,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
uAYOiOEKKSeEOa,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
AiuIoAOJaYEJYY,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
SUASAJSYuAYuJI,1,0.14285714285714285,0.8571428571428572,0.5
eOAoUiIIKESEAS,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
KeuUAoSSAOOaIK,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
aUKOuoJOaoIaoa,1,0.5714285714285714,0.4285714285714286,0.5714285714285714
oiiJoYYSIKiYYa,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
AoJOJiSAIAUSOO,1,0.14285714285714285,0.8571428571428572,0.5714285714285714
aoUJJEKEaUeIIo,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
OAYoAAKKeJoeIK,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
EKKuAaoAuSuJOJ,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
iiUiiISUOOIIJJ,1,0.2857142857142857,0.7142857142857143,0.42857142857142855
KuYJIUJuAoOJoJ,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
SoaeAOuOSESJea,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
KeSeKiIoaJEEUA,1,0.35714285714285715,0.6428571428571428,0.7857142857142857
EKYIIUAOUoIJAe,1,0.14285714285714285,0.8571428571428572,0.7142857142857143
IASUeaJEYiiIJo,1,0.35714285714285715,0.6428571428571428,0.7857142857142857
OIUOOIJYOuAeJo,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
JKYuSIuUAEKJKY,1,0.14285714285714285,0.8571428571428572,0.6428571428571429
YoSiaAEaAoiUOE,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
SEeeYKOIaieAiE,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
AOYiSKuJAKAUKi,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
UAKiOUYKoIOaAY,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
UOAAeOYIIEASIA,1,0.07142857142857142,0.9285714285714286,0.5714285714285714
SJJJuAKIJeJJOo,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
eiJeoJIJeAeAUo,1,0.5,0.5,0.5
JoYaIIYKAaJeio,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
aAuISSUeEiiSuA,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
KIJuOUEAJOAAYA,1,0.07142857142857142,0.9285714285714286,0.6428571428571429
JJJOOeaOiaSOJu,1,0.35714285714285715,0.6428571428571428,0.5
AAASEaaAKJJIAU,1,0.14285714285714285,0.8571428571428572,0.5714285714285714
iAoUUaAuJEJIoe,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
iaYoIoIeaaJAae,1,0.6428571428571429,0.3571428571428571,0.5714285714285714
iSIAAOUJJSuAaS,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
uAeYJEoaIYAJIa,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
JEeJEJAYSSuISA,1,0.14285714285714285,0.8571428571428572,0.5714285714285714
aIeiueeIYiUoUY,1,0.5714285714285714,0.4285714285714286,0.5714285714285714
aAaoIuaYaoAKSa,1,0.5714285714285714,0.4285714285714286,0.5714285714285714
JIOKAaUJAuoSAA,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
AaJSAiJYAIAYSS,1,0.14285714285714285,0.8571428571428572,0.5
eUJUuOeeuKJKYI,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
KAKEooiAJSUJJU,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
KJKeUuSOeJAAYU,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
JJYYaYOoKJeJUJ,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
oKJIouJYJJUJiI,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
KAIIuJaUKIoYIJ,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
AAiYaEJEJeUJYU,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
YJoUOUiEiJYuAa,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
KJSAYYJSaIOeOA,1,0.14285714285714285,0.8571428571428572,0.6428571428571429
JYiaOJEKUUYIAJ,1,0.14285714285714285,0.8571428571428572,0.7142857142857143
uSJEUIeKJaKAEO,1,0.21428571428571427,0.7857142857142857,0.7857142857142857
OYAeAeaAOJYuSo,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
EueoSSAYoeEEuI,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
AiAeJaJJAOJYYE,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
YEaeYuAYuKAJJo,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
KJouSSJYKASKKU,1,0.14285714285714285,0.8571428571428572,0.5714285714285714
oKIUOEeSUoEJOO,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
YeEaiaSSOUiAAE,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
OooYaJieaoJuJY,1,0.5714285714285714,0.4285714285714286,0.5714285714285714
UAuOuYeaioYIEI,1,0.42857142857142855,0.5714285714285714,0.7857142857142857
aSiIaAJEIioEuo,1,0.5,0.5,0.6428571428571429
UaAieuAOJEaAUY,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
UAoIIAJuaIJSaE,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
AYIIeJiAeeAJAK,1,0.2857142857142857,0.7142857142857143,0.5
uSouIiUaeJSiOA,1,0.5,0.5,0.7857142857142857
eeIUEYEiSJJuUS,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
AJooIeAuOSEJAI,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
SiuAoYYEUEJoiA,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
AIJAYiiYAAOiIY,1,0.21428571428571427,0.7857142857142857,0.42857142857142855
JIEEueoOKOAoua,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
JAoOKiAeAiAoiI,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
uUaeOAOAAEaEYU,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
YaaiaEAIASieio,1,0.5714285714285714,0.4285714285714286,0.6428571428571429
JoAUJEUAEJaYJe,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
SuaeoJeaaKEeJK,1,0.5714285714285714,0.4285714285714286,0.5714285714285714
EJoiIJJKAAESiu,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
KeieYOeaYOSOiU,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
uKUEEOoOeuSIIa,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
eeAoIAOiKSYJEa,1,0.35714285714285715,0.6428571428571428,0.8571428571428571
IeoAKJAJIoSaEI,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
AASAiOSAiiuUKI,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
AEuKEOYOuaaAAE,1,0.2857142857142857,0.7142857142857143,0.5
UOKAAeIKJKJoaY,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
oeESUEiieAUSie,1,0.5,0.5,0.5
AKiaUoJoOJaOSJ,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
JJJKJuIoUIieaJ,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
uIEJaiKKUJOIeJ,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
OiAeYUIAYEIIJS,1,0.14285714285714285,0.8571428571428572,0.7142857142857143
iSuoJiaiESYaYE,1,0.5,0.5,0.5714285714285714
aIEUoJEioueJEI,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
IaKAOJJEJJaSuJ,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
KOJOoAJJJAeEAI,1,0.14285714285714285,0.8571428571428572,0.5714285714285714
AJAaSuKUAOAEuJ,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
AYSOIUJJJJaJYu,1,0.14285714285714285,0.8571428571428572,0.6428571428571429
IuAJiYIoJUauYi,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
OJYJuoeuEOIYSJ,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
JYKASAJuKJKSJJ,1,0.07142857142857142,0.9285714285714286,0.42857142857142855
iAiaiaOeoAiIau,1,0.7142857142857143,0.2857142857142857,0.5714285714285714
YYJUuKJAaOouJa,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
YoSJJYoJOeiaYu,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
eAuYoSYaSuEEuS,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
iSeYeUJOooSaAe,1,0.5,0.5,0.7142857142857143
IEiOIAeJYiAOKI,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
JSIUiOaaJJIJYu,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
AuJKaKAUuuEeOS,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
iYAiAiueAeuaOu,1,0.6428571428571429,0.3571428571428571,0.5
auUJoEoKiUOYoJ,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
eSiIuKYuuUoKEU,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
YUaauJAeAJYAUE,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
uaIouOSUoUooKi,1,0.5714285714285714,0.4285714285714286,0.6428571428571429
JOYeIKiIEoAJeA,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
YEKeASiJJAJEuA,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
AEeAiYouJEESUi,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
iiAUUeuAAoEAIE,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
USoOEYeOAeJIJA,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
UKJAuAuKiSKASJ,1,0.21428571428571427,0.7857142857142857,0.5
JaJAAoUYiEuYAe,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
iOJJJuOUAUJJAa,1,0.21428571428571427,0.7857142857142857,0.5
EUOuJIUoSIUJua,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
eAOYKiYiIeUOUK,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
AeaAeJIIKJSEoA,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
eIAiOoEuaJOSAI,1,0.35714285714285715,0.6428571428571428,0.7857142857142857
EuSEJUoaiYiOYU,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
uiEYIIJOiJJeuJ,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
AiEJJJJaaIAAoE,1,0.2857142857142857,0.7142857142857143,0.5
OooSIYSaiIJJoe,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
iEYSUOuYYOOiua,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
ieJIAiouAoeiYE,1,0.5714285714285714,0.4285714285714286,0.6428571428571429
AeaAAKJEAEeaYA,1,0.2857142857142857,0.7142857142857143,0.5
eJOIJaAAOAoAJu,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
KAuAuUouEuOOJJ,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
oAJIUYAKSaaiSE,1,0.2857142857142857,0.7142857142857143,0.7857142857142857
iESIIOiJOSEJUu,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
oUeAAJEIiOeEea,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
AoooeOiSuKAUuA,1,0.5,0.5,0.6428571428571429
YAJAJiJKJSJKSa,1,0.14285714285714285,0.8571428571428572,0.5
SaoeEAaeKYeEEA,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
oIKIOUYOAaiJei,1,0.35714285714285715,0.6428571428571428,0.7857142857142857
KEoKieuuoOaYiO,1,0.5714285714285714,0.4285714285714286,0.6428571428571429
oiAJiYoIYuoJJJ,1,0.42857142857142855,0.5714285714285714,0.5
uYAYJJUYOAKEJS,1,0.07142857142857142,0.9285714285714286,0.6428571428571429
EeUOeaUAUJiEAa,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
IaJUuIioEUoYoY,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
YooJKAAJUUJJAI,1,0.14285714285714285,0.8571428571428572,0.5
JuuSuiOAoEiaOI,1,0.5,0.5,0.7142857142857143
USOKIKAuYuJJoi,1,0.2857142857142857,0.7142857142857143,0.7857142857142857
IuUEeJEJUJooOA,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
aYuuYKJAIOSJYU,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
AeYUaUeoAuJAaO,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
JAiJaiIAJeAJeU,1,0.35714285714285715,0.6428571428571428,0.5
SSAaIOaJJAOoaY,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
AuUSOAYKuYiiuU,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
ooOOeAeSAUeASi,1,0.42857142857142855,0.5714285714285714,0.5
AAuAESJuIaJuIY,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
UEuaJaJoJeSUIo,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
OKEuOaASJoAKJY,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
KUaEuUKJAAYoSK,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
JAaJIuKAaiEKSK,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
SiAoiaJJOJuAoo,1,0.5,0.5,0.5714285714285714
OYaYJJAUuiAJKK,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
JAYEOYSiSiAoAo,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
AaeSJAAiaSiaJA,1,0.42857142857142855,0.5714285714285714,0.42857142857142855
YKIYJuUYKaUJIJ,1,0.14285714285714285,0.8571428571428572,0.5
iAJSYYiJuYSEoe,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
eJSiYIIKSiJSuo,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
UJSKiJEiAJKoAo,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
ooKIeuUAaoUuYE,1,0.5,0.5,0.7142857142857143
ASKJaiYKJauJae,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
AUJeoaOJIAouoJ,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
JAUAJAoKAJEeoi,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
KUioSSJeuEJSAO,1,0.2857142857142857,0.7142857142857143,0.7857142857142857
SAUeYIuJKoSaei,1,0.42857142857142855,0.5714285714285714,0.8571428571428571
AAeAYJauOuEKKA,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
eAJUoOaYaUEOSu,1,0.35714285714285715,0.6428571428571428,0.7857142857142857
AEYJuSOYSKiKaE,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
uIEAeOiaeYKIJJ,1,0.35714285714285715,0.6428571428571428,0.7857142857142857
AooUAuaoeAuIAE,1,0.5,0.5,0.5714285714285714
UuEUIoIYiAoJui,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
KJiAYJASUJIiOY,1,0.14285714285714285,0.8571428571428572,0.6428571428571429
SSauJSEoAEUUuo,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
iaYiJYoISIaeIS,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
OIiYiaJJIoJSUu,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
UOUoSuooEAoioA,1,0.5,0.5,0.5714285714285714
JAESEUeUaaISuA,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
UUeuAiKAUeKSui,1,0.42857142857142855,0.5714285714285714,0.5
JeKueAoaeEuAie,1,0.6428571428571429,0.3571428571428571,0.6428571428571429
JUuJSuSEOuJuYK,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
SUSAYJKESJYOJY,1,0.0,1.0,0.5714285714285714
AUJAJYOaSoiYJa,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
AuiYAJuEuaAaJo,1,0.5,0.5,0.5714285714285714
EAKSJiAAuJJKiU,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
UYEAJJeIYIoYSI,1,0.14285714285714285,0.8571428571428572,0.6428571428571429
JaeAYuSAEeEEUY,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
SAEaYKJuIaYaUK,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
uUoEJIIUEKUaSO,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
JJAIieYiAAeAYI,1,0.2857142857142857,0.7142857142857143,0.42857142857142855
KJJAJJISuKJIUJ,1,0.07142857142857142,0.9285714285714286,0.5
UaoKOJJYKJuIJi,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
OiuJYAiJouYJOU,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
AiKoieUIEJIoUA,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
YeAIuJoiIIUAYi,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
oKOJYIAJIoEEJJ,1,0.14285714285714285,0.8571428571428572,0.5714285714285714
aKiOIKAOEoJoiO,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
JJoJeAEKJSOJAJ,1,0.14285714285714285,0.8571428571428572,0.5714285714285714
uYiiSoiJoSaAAK,1,0.5,0.5,0.6428571428571429
IEAAKSoKJKaJSe,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
JYiAaJEOSYAAAA,1,0.14285714285714285,0.8571428571428572,0.5714285714285714
OJeKaSKoJAuUAJ,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
YYJUJJKYAJeKYK,1,0.07142857142857142,0.9285714285714286,0.42857142857142855
AJoYiuaIAIeoeJ,1,0.5,0.5,0.6428571428571429
EYUJeeJAEYIJoK,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
aeYaiAIoaJuSJU,1,0.5,0.5,0.7857142857142857
UuAeoUJOJEAiYA,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
aAKEYeEiJiYJea,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
iaAUAIEAISAKiA,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
YiAIOSKJuIJSuU,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
AaKUIKSOJSaYUa,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
YUuAJJeIoooiKu,1,0.5,0.5,0.7142857142857143
SiAeEOSSEAaAOo,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
iiaaJYIoIKJOOU,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
ASYAAoOEauAUUi,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
JJJOOJiASIYJai,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
oAEJaiEooIEOJA,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
UKAaUJaAiOeiIa,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
SJoYYIeJIEJJYe,1,0.21428571428571427,0.7857142857142857,0.5
eiESYUJuEUiUJA,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
uEJJKJEUaaeYaI,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
ieUEeIiAUJIKOJ,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
SOOJOAuAieOJJJ,1,0.21428571428571427,0.7857142857142857,0.5
KEuIuAeuAAaeIS,1,0.42857142857142855,0.5714285714285714,0.5714285714285714
OUUOaKYIoJoeAS,1,0.2857142857142857,0.7142857142857143,0.7857142857142857
UIIOiJAEJiYIIu,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
YEOiYUuKSeAAAU,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
JeEaJKoESJJUiJ,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
AiYIKAEEiaJAKE,1,0.21428571428571427,0.7857142857142857,0.5714285714285714
UYJSaieJiUoUIo,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
oJeYSUaAooEAAu,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
oSKEoIOAaaUYYu,1,0.35714285714285715,0.6428571428571428,0.7857142857142857
OeeKAAoAuKJSOS,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
EuAJJuEoJAiiSE,1,0.35714285714285715,0.6428571428571428,0.5
aSIEiUAKYUSSIO,1,0.14285714285714285,0.8571428571428572,0.7142857142857143
OiKiaoaKUSJOII,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
uAiOSuOEeJiaiu,1,0.5714285714285714,0.4285714285714286,0.6428571428571429
UEJooJeKKIoYOO,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
KeoJJAJSoaSKeO,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
OKJauAYoEAAEAe,1,0.2857142857142857,0.7142857142857143,0.7142857142857143
oiUAuJSJEeIeuS,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
OSOooSueuEoSAA,1,0.42857142857142855,0.5714285714285714,0.5
JOEIJSAaaUYJeJ,1,0.21428571428571427,0.7857142857142857,0.7142857142857143
AAooIIEJeEEiYo,1,0.35714285714285715,0.6428571428571428,0.5714285714285714
ioAKUAeJKuEaAi,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
eYSAAYiaeUJoJO,1,0.35714285714285715,0.6428571428571428,0.7142857142857143
oIaaAKJuoUKiJK,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
eYuEASoUJeYSAJ,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
JAJSAYAeKIYiJE,1,0.14285714285714285,0.8571428571428572,0.6428571428571429
AUYoIoEJoIJJAI,1,0.21428571428571427,0.7857142857142857,0.5
EiSaUJaUOJIIeE,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
YioSKiKouJJUEJ,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
iAJEJEYKJuUIAS,1,0.14285714285714285,0.8571428571428572,0.7142857142857143
AUYIaYKKAEJOSI,1,0.07142857142857142,0.9285714285714286,0.7142857142857143
JiOIOJJUISAAeJ,1,0.14285714285714285,0.8571428571428572,0.5714285714285714
SaUoYEOSYUJJoo,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
JiYSJeeYOaiKuA,1,0.42857142857142855,0.5714285714285714,0.7142857142857143
JiEoJAAeuaJJia,1,0.5,0.5,0.5714285714285714
YAouKIYIUaouia,1,0.5,0.5,0.6428571428571429
JAIuYeUYSKeISU,1,0.21428571428571427,0.7857142857142857,0.6428571428571429
iSJSJUOEIeJoiJ,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
AAAYSJYAJOIUOA,1,0.0,1.0,0.5
oeKAAJOoKYAiaY,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
JiiUIIYKYoiIAK,1,0.2857142857142857,0.7142857142857143,0.5714285714285714
SeUAEuEAEJJJai,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
KEJaIaiUiIYUJO,1,0.2857142857142857,0.7142857142857143,0.6428571428571429
uISJJuAAEiJaYu,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
AIoSoaeIAaOuIa,1,0.5,0.5,0.5714285714285714
EYoSSSUAuooKuJ,1,0.35714285714285715,0.6428571428571428,0.6428571428571429
uoieAAJAKJUJao,1,0.42857142857142855,0.5714285714285714,0.6428571428571429
